"date","ScatRed3000","ScatGreen3000","ScatBlue3000","RH3000","SAE3000","ScatRed4000","ScatGreen4000","ScatBlue4000","RH4000","SAE4000","fRHRed","fRHGreen","fRHBlue"
2023-05-09 00:00:00,42.2244282142523,46.1016449660286,54.1779703508531,57.5604,0.713772339303469,27.6634971039004,34.4553956493543,42.5860576168012,30.216,1.24894473462385,1.52635901584181,1.33800944952703,1.27219971471317
2023-05-09 00:05:00,42.1870326668505,45.7290740039781,53.8119767535025,57.3124,0.695859493644678,27.6643277899627,34.4214653987912,42.5360027467723,30.381,1.24537194306914,1.5249614227806,1.32850456754767,1.2650924694043
2023-05-09 00:10:00,41.6949499769639,46.4472553455801,54.8977240867076,57.2834,0.789915250962447,27.7342350919665,34.4724861735705,42.5884501318827,30.548,1.24155504517623,1.50337479431842,1.34737178837976,1.28902845529027
2023-05-09 00:15:00,39.5700299002821,49.9767870628854,60.3311368227405,57.4484,1.2248525632114,27.8704726607205,34.6326360116152,42.766332228229,30.681,1.23945713537938,1.41978323733456,1.44305466803405,1.41071571208806
2023-05-09 00:20:00,39.3016625610426,50.0579024992647,61.6977570097436,57.1634,1.30809928235755,27.9437457163751,34.7577080484853,42.9316862316394,30.083,1.24309885217907,1.40645649155087,1.44019572376396,1.43711469139254
2023-05-09 00:25:00,39.7583967050567,49.848471979659,61.5897222591453,56.9134,1.26776257098791,28.001386293192,34.8473202816936,43.0654130349245,29.691,1.24613293578761,1.4198724409128,1.43048221718919,1.43014354022794
2023-05-09 00:30:00,43.4640415217652,52.3038107197715,63.1943470302046,56.7824,1.08246708503779,28.1368221385756,34.9758580814942,43.2012557686244,29.975,1.24122300340535,1.54473882330073,1.49542609070242,1.46278958576247
2023-05-09 00:35:00,44.0240549475966,52.6202186345063,63.4488267529156,56.5804,1.05657420829755,28.20052413251,35.0481388790858,43.3003342982977,30.057,1.24126513064509,1.56110768511728,1.50136983923863,1.46531955887024
2023-05-09 00:40:00,43.6707798450637,52.7151035472646,63.7660150787904,56.4154,1.09498634038358,28.245543419487,35.1328881350291,43.4269319918674,30.074,1.24512856282207,1.54611222012937,1.50044890544325,1.46835183039714
2023-05-09 00:45:00,43.2802519644114,52.3725025148992,63.6175500995537,56.2754,1.11405684700215,28.2815094410808,35.2195022155026,43.5540625149822,30.096,1.2499778936629,1.5303374119609,1.48703130993846,1.46065708744551
2023-05-09 00:50:00,43.6265104139327,52.4233828162774,63.6538273878284,56.3534,1.09198510476459,28.3850508166582,35.3705871098853,43.7420112708681,29.876,1.25192381316239,1.53695375413349,1.4821179714494,1.45521034672271
2023-05-09 00:55:00,44.2010156193017,52.857405248586,64.019028324345,56.2774,1.07045198314265,28.4525911380018,35.5054737469733,43.9171218082885,29.39,1.25673227353011,1.5534970226408,1.48871144841693,1.45772367788143
2023-05-09 01:00:00,44.3680783097658,52.9275820698935,64.1314765189526,56.1134,1.06432445924716,28.4574964082817,35.7093085047021,44.1816129728539,29.638,1.27413826756753,1.55909984747828,1.48217885717177,1.45154221866812
2023-05-09 01:05:00,44.9614532172561,53.1087270971586,64.1882988986849,55.8204,1.02770843594096,28.2268632445712,36.3772701648913,45.0356435563982,29.67,1.35570631696693,1.59286041908689,1.4599426195651,1.42527770960577
2023-05-09 01:10:00,44.6783837706886,52.9628129683654,64.1357506253236,55.6014,1.04377652960448,27.9059714826969,37.0578893451906,46.0225576948691,29.739,1.45421343234874,1.60103309065558,1.42919129783734,1.39357206199937
2023-05-09 01:15:00,45.2770150663975,53.0952358645964,64.1123040270118,55.7464,1.00340774765129,27.6809798836791,36.8881698231843,47.0028998705413,29.863,1.53637729983294,1.63567240959895,1.43935674009031,1.36400741664013
2023-05-09 01:20:00,44.8193027292076,52.9519100048611,64.1250638730246,55.5734,1.033840457953,29.1966465980759,37.9046117397117,48.1842291312914,29.741,1.45156066418291,1.53508392063632,1.39697803445338,1.33083095919825
2023-05-09 01:25:00,44.9398168104664,53.0737596096565,64.296871283079,55.7254,1.0337354811048,30.7692420188123,39.2254173864663,49.3829033452096,29.21,1.37000969783974,1.4605435123488,1.35304512089062,1.30200670530879
2023-05-09 01:30:00,45.0679911535805,52.8535064995882,64.3868470158608,55.8234,1.02827199744109,31.078801087995,39.616318068242,49.8727963406808,29.51,1.36960259569417,1.45012000385656,1.33413474741757,1.29102139322677
2023-05-09 01:35:00,45.0752078190106,52.8042413445334,64.7084991577136,55.8644,1.04151808486391,32.0592544418934,40.1072040946749,50.1179712346165,29.844,1.292782844005,1.40599675830604,1.31657747121656,1.2911236740768
